,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,rss,pkg_pwr,ram_pwr,power
283,59474502,615758726,36524714,154127404,0,0,147530704180,46821263412,148609433634,1225627,172.6,16.88,254.2
284,5442,231110,6610,37632,0,0,8789529350,19435630174,8792435304,1225627,171.28,16.9,263.1
285,56331658,589622184,35791704,148466974,0,0,148860755250,47061943910,150143198236,21902,171.63,16.9,247.7
286,57593002,594640714,35738440,151324570,0,0,147278912218,46657565472,148491503370,21902,172.61,16.97,254.1
287,6302,284162,8822,43010,3824,1957888,8994403992,19769674228,9001750226,21902,171.74,17.02,254.0
288,55148222,582575340,34553768,145447880,0,0,144468300362,45527076316,145763086746,21902,171.41,16.89,254.0
289,5952,271430,5610,53266,0,0,9311454354,20470301316,9315190040,21902,172.86,17.05,254.1
290,56460532,603533924,35866750,151618546,0,0,149039104100,47165284098,150220950040,79542,170.91,16.87,254.0
291,58005324,613543626,36309636,153400336,0,0,154133619452,48407074420,155494989754,79542,172.06,16.91,254.1
292,3918,231928,4738,49816,0,0,7085019474,15377230498,7101807268,79542,172.58,17.01,254.0
293,60226686,648153414,37508338,158444142,0,0,154750498626,49063569276,155968597438,79542,171.32,16.9,254.0
294,4006,226200,3684,38432,0,0,9323598352,20285433916,9328845380,79542,171.75,16.98,263.4
295,53618244,584965576,34286288,144265408,0,0,143484429450,45181957950,144596704580,79542,151.63,16.0,247.4
296,56833012,610380820,36126002,151900636,0,0,150731399694,47489681826,151995931440,79542,120.11,14.68,254.1
297,8106,273578,7758,80950,0,0,9806202094,21340485248,9824251868,240993,124.15,14.82,253.8
298,55400756,597379328,35123760,147745490,0,0,146371037428,46334855464,147687122094,240993,122.4,14.81,192.6
299,5960,247334,9550,49476,0,0,9551317444,21122338750,9558176632,240993,121.61,14.74,192.6
300,55255752,580440402,35092080,146343594,0,0,147888201212,46348005826,149151727862,332397,124.64,14.87,192.9
301,56412820,589859994,35088592,146967172,0,0,143448385176,45375107372,144755689624,332397,120.63,14.7,192.8
302,5670,207966,4586,31138,0,0,7492028486,16524363130,7491580552,448680,125.16,14.94,193.2
303,68907646,733129460,43897658,182101106,0,0,183902592074,57774260306,185508650898,448680,121.14,14.63,193.0
304,6314,222784,6508,38152,0,0,8956996546,19880595500,8960531778,448680,121.18,14.7,193.1
305,55976856,606293088,35612970,149569802,0,0,147794951446,46544897134,149006505270,548079,142.45,15.68,193.2
306,45027844,468883498,28350362,118155930,0,0,119153053866,37278266032,120156789790,548079,171.88,17.15,193.1
307,10018,385722,7342,50026,0,0,10816795036,23798487680,10818806230,663802,171.68,16.91,193.3
308,55720324,594567988,34513822,147497798,0,0,142810080724,45078877336,143932672290,663802,172.5,16.88,259.3
309,5780,250662,7240,42608,0,0,8893996268,19731675690,8897547666,663802,170.73,16.73,247.0
310,55170110,581203394,34769220,145800936,0,0,148130252708,46440530186,149307472846,762041,171.9,16.87,263.1
311,55873554,592237878,34437730,146062568,0,0,138824690984,44122809580,139944283554,762041,172.02,16.94,246.9
312,56651982,594348342,36156388,151070032,0,0,154955749812,48464286370,156402164158,853906,171.09,16.83,253.6
313,9114,299686,10738,82618,3976,2035712,9325557766,20941909780,9345392090,853906,171.67,16.84,253.7
314,6466,203140,6054,32666,0,0,7220205150,16110687296,7222605532,853906,171.87,16.83,253.6
315,57801840,613642970,37488818,152968946,0,0,160708476196,50149314556,162026298758,936463,170.74,16.89,262.6
316,59061444,631605448,37484582,156651002,0,0,158594254280,49836742756,159937650840,936463,172.14,16.99,247.8
317,59525194,622682614,37000704,155013342,0,0,150970166326,47768598510,152244235016,1043071,171.66,16.81,248.4
318,7614,330988,8906,67996,3928,2011136,8751494004,19245097740,8752163662,1043071,171.7,16.82,253.8
319,6028,239718,6580,39314,0,0,8852624620,19774629128,8855606910,1043071,170.36,16.85,253.9
320,59081284,618589226,36530950,153156084,0,0,147203473156,46575758434,148466184950,1120337,172.55,16.75,253.7
321,57344362,605151650,36144686,151667480,0,0,151493426500,47556546338,152845205066,1120337,171.03,16.82,253.7
322,56410706,573515164,34467648,144580574,0,0,140795165654,44107936680,141930361612,1193063,171.98,16.71,253.7
323,8438,315970,6776,53262,3864,1978368,9787820792,22020146198,9800817918,1193063,171.83,16.71,253.7
324,5846,230176,6984,38968,0,0,8923785176,19956965992,8924454942,1193063,171.38,16.79,253.7
325,56603772,579392472,35055116,146575986,0,0,145624604062,45677725676,146895990864,1194828,171.27,16.71,253.8
326,55728492,592758546,34322544,145747250,0,0,137717079464,43839384716,138853027998,1194828,173.24,16.86,253.7
327,57279044,583660850,35540528,147581456,0,0,145668545890,45795346700,147022846666,1194828,171.08,16.71,253.6
328,7678,167488,8118,37140,3920,2007040,8721159730,16476765336,8719908936,1194828,172.12,16.76,253.7
329,7942,47448,7862,16082,0,0,9543803770,14702822150,9545724706,1194828,172.64,16.8,253.8
330,58561246,599535736,36237922,149660822,0,0,149904166908,46987713668,151277955492,1194828,171.34,16.61,253.7
331,56388196,594228490,35961272,148194572,0,0,151383144086,47316848772,152666950234,1194828,172.04,16.82,253.8
332,7644,109418,8466,23914,0,0,8549583104,21751314840,8538818464,1194926,172.84,16.88,253.8
333,9614,41830,14646,20364,3728,1908736,10141722906,27357384162,10143227076,1194926,170.69,16.68,253.8
334,9588,36620,13508,16568,0,0,8129828396,21606536488,8131110500,1194926,171.92,16.87,253.9
335,744,1234,0,0,0,0,197528,65384,197524,1218486,172.25,16.69,253.8
336,62022,384658,11646,0,0,0,207002,3214920,59953852,1218486,171.52,16.76,253.8
337,1120,18000,150,0,0,0,274496,97910,274620,1219125,171.5,16.84,253.9
338,9814,36742,12406,16580,0,0,8375258696,22085028876,8377298770,1219125,172.8,16.77,253.8
339,11050,48830,18126,21056,0,0,10211808302,26907649260,10212580722,1219125,171.0,16.77,253.9
340,760,9412,102,0,0,0,333918,138510,333960,1220691,171.6,16.84,253.9
341,986,8236,98,0,0,0,256562,98614,256588,1220691,173.19,16.86,253.9
342,29710500,315932568,18008272,79312402,0,0,69421096220,22643694592,70406696406,1220691,171.13,16.88,253.8
343,7676,236890,16310,53018,0,0,9073219176,20269476266,9076723448,1220691,171.11,16.75,253.9
344,9128,292602,16100,71860,0,0,9000141688,20058626792,9008529852,1220691,172.92,16.91,263.6
345,55742938,600842410,34710774,151354918,0,0,140080289936,44896525530,141110685250,1220985,170.94,16.81,246.9
346,58505550,598272148,36454602,153225074,0,0,146191490340,46201096246,147424682568,1220985,171.7,16.81,253.6
347,57351104,598276582,35987372,152657586,0,0,146298856582,46274332224,147586293614,1221466,173.2,16.92,264.0
348,5546,264578,8348,44614,0,0,8883466212,19816414526,8881037918,1221466,171.06,16.79,245.6
349,7206,254968,8270,40460,0,0,8923219710,19934162080,8921297880,1221466,171.71,16.79,255.4
350,56730910,599679218,37096930,151130100,0,0,155996659344,48856165840,157345611330,1223573,172.71,16.94,255.2
351,55939580,593579340,35043798,149980306,0,0,140800010482,44942145764,141852505782,1223573,171.34,16.8,255.0
352,56296612,585823602,36265178,149886766,0,0,153623039508,47968966738,154932459698,1223575,171.88,16.79,254.9
353,7298,285178,13140,59288,0,0,8977046294,20051169956,8985440292,1223575,172.45,16.92,254.9
354,7072,270030,6824,46260,0,0,9079355624,20155447570,9081082456,1223575,171.64,16.75,260.4
355,55988668,594384112,36344684,150139902,0,0,152795487280,47906344644,154097371330,949702,171.16,16.86,250.2
356,53847116,568455646,34486660,144678832,0,0,143855818690,45185211856,144797322758,949702,172.75,16.99,262.8
357,56717306,611691828,35311296,152888072,0,0,144094529912,45802855536,145450044670,21903,171.54,16.85,247.8
358,6372,292604,6042,44574,0,0,9535678548,21093131410,9539986282,21903,170.96,16.85,253.6
359,7558,283074,7764,47190,0,0,9034004324,20014652574,9036940496,21903,173.11,16.92,264.3
360,61210336,647857224,38695598,162433132,0,0,158491806414,49876858874,159866659072,21903,171.23,16.88,247.7
361,43717052,459930818,27603536,116681222,0,0,114487757236,36014208596,115504229042,21903,171.57,16.8,254.0
362,60130200,627063318,38083590,158080748,0,0,159831579484,49967458270,161183960682,79016,172.12,16.95,264.3
363,6272,259102,6096,40248,0,0,9650584044,21616426470,9656860582,79016,171.48,16.88,246.4
364,6640,264270,5752,43826,0,0,9060412928,19980794410,9071120074,79016,171.34,16.79,254.0
365,52600592,586508412,34411880,147921620,0,0,150365552988,47115143052,151597465382,79016,148.05,15.84,254.1
366,52832616,588156246,34173756,145904926,0,0,145885234264,45865748488,146842038388,79016,120.04,14.74,253.9
367,56728574,615139788,36294984,155020366,0,0,151911240716,47961060894,153502756332,79016,126.66,14.97,254.0
368,5802,225848,5244,36316,0,0,9230977076,20219150804,9233279724,79016,127.42,14.94,201.4
369,6530,252156,7254,44400,0,0,9888777706,22361940692,9894090138,79016,116.93,14.24,193.9
370,59687506,620496456,37726606,158158534,0,0,156652875456,49136716550,158135179022,287139,130.77,14.91,194.5
371,54950630,580475652,34872240,146348686,0,0,144854254832,45414878902,146173291836,287139,121.58,14.8,194.6
372,56750602,594118110,35892702,149681856,0,0,144303942578,45572251030,145609763518,398794,131.96,15.4,189.3
373,9492,258638,4228,41522,0,0,8763542008,19504674560,8754966520,398794,125.56,14.91,201.8
374,6986,274182,4504,44494,0,0,8694954734,18875755714,8697666686,398794,121.25,14.66,195.5
375,55969328,598271694,34668470,151724438,0,0,143064831534,45359858442,144289831380,491043,149.38,15.86,205.1
376,54116092,577478684,34530340,146053342,0,0,145546670390,45593820560,146909728362,491043,172.02,16.82,192.6
377,55943070,588591008,35295948,147914780,0,0,146377558806,45922618950,147667179182,600651,171.98,16.83,192.8
378,6190,268440,11518,48858,0,0,8793703822,19478212668,8803431166,600651,173.07,16.78,254.3
379,6170,246312,5880,39744,0,0,8983148078,19713034686,8982546792,600651,171.54,16.94,248.5
380,62086848,668246860,39980624,169372870,0,0,170605573500,53293081444,172057450288,696438,171.66,16.84,254.1
381,54806778,579529618,34968344,146755116,0,0,144358764514,45395460826,145474567302,696438,172.83,16.82,263.1
382,61566902,649136880,39446292,163192722,0,0,161428736268,50726634180,162975928030,807939,170.72,16.82,248.3
383,7140,247506,6656,42116,0,0,9210988848,20569097652,9211794272,807939,170.91,16.8,254.1
384,6934,279676,14148,81932,0,0,8977739786,20015507580,8979769442,807939,172.6,16.88,263.2
385,58064450,601086796,36508374,152927394,0,0,150006116276,47208822398,151080140848,893063,170.52,16.76,246.4
386,56264872,586826728,36229476,150350138,0,0,153883156124,47995747904,155373624862,893063,171.61,16.9,253.6
387,45326160,483170494,28731346,120246192,0,0,118289319676,37190098870,119136906022,994051,172.56,16.89,253.7
388,6048,248758,6780,44996,0,0,9081447262,20220384436,9081232866,994051,171.14,16.74,253.5
389,4840,256146,3120,40658,0,0,9453251688,20673849046,9456009796,994051,171.09,16.81,253.6
390,53943008,580563966,33683898,145042482,0,0,138842193432,43804173420,140111877010,1080727,172.93,16.82,253.8
391,54136628,577487524,34191950,144683198,0,0,142666873990,44845429184,143832642154,1080727,170.94,16.81,253.7
392,69676714,722496694,43711260,184229540,0,0,181667334304,56926847866,183216448822,1156057,172.16,16.8,261.8
393,7020,230246,7764,37304,0,0,9035186196,20351204562,9039098018,1156057,171.48,16.77,261.2
394,4360,224046,7114,38156,0,0,9028313558,20190819510,9029152138,1156057,171.77,16.9,247.2
395,57077924,583115918,35882654,150245092,0,0,147443343500,46189259176,148748200372,1192777,170.79,16.81,254.1
396,0,0,0,0,0,0,0,0,0,1192777,173.1,16.97,254.0
397,57545884,629067214,35953364,155694422,0,0,147961033402,46590280576,149256057806,1192973,171.48,16.82,254.0
398,5518,253092,7074,39402,0,0,9397406432,20881855400,9399447976,1192973,171.74,16.65,253.9
399,6682,237178,7114,71532,0,0,8801636316,19026062002,8805853820,1192973,172.72,16.76,254.2
400,55210238,577083450,34425432,144453912,0,0,136490574620,43359677134,137901627920,1192973,171.82,16.84,254.0
401,55734632,570282202,35133882,147165396,0,0,146285156864,45727497114,147518476710,1192973,171.07,16.71,254.0
402,29363526,283785106,17133828,70173866,0,0,71887325886,24480033536,72941531640,1216949,172.88,16.83,254.2
403,10652,57352,13384,22918,0,0,10207430230,26735676866,10209168016,1216949,171.07,16.84,254.0
404,8684,42602,10314,17490,0,0,8090933778,21208575964,8092474064,1216949,171.61,16.68,254.0
405,7127836,11909208,1048814,2023962,0,0,4802925032,7038285546,4978110886,1218980,172.58,16.93,254.2
406,0,0,0,0,0,0,0,0,0,1218980,171.47,16.71,253.9
407,7047500,11956062,1076108,1705020,0,0,4948367666,7234141130,5017714996,1219851,171.83,16.76,254.0
408,12770,48506,12550,18366,0,0,8426759848,22005223066,8439170012,1219851,172.62,16.91,254.1
409,11370,53896,13368,22152,0,0,10287488216,27095290956,10278059448,1219851,171.4,16.79,254.0
410,1187082,2260646,164762,263740,0,0,727663372,1080257652,802947212,1221958,171.37,16.85,254.0
411,0,0,0,0,0,0,0,0,0,1221958,172.35,16.93,254.2
412,0,0,0,0,0,0,0,0,0,1221958,171.88,16.73,254.0
413,15914,60208,17376,23432,0,0,10269816076,27223504174,10271319282,1221958,171.67,16.83,254.0
414,8820,42108,10330,16868,0,0,8081721198,21140447912,8083167968,1221958,172.46,16.89,254.1
415,0,0,0,0,0,0,0,0,0,1221958,171.83,16.85,254.1
416,0,0,0,0,0,0,0,0,0,1221958,171.51,16.86,254.0
417,0,0,0,0,0,0,0,0,0,1222196,172.49,16.81,263.7
418,12428,45228,13968,18956,0,0,8201953360,21654577304,8202789816,1222196,171.98,16.85,247.5
419,10016,50292,12952,20936,0,0,10055327240,26252783872,10056895536,1222196,170.94,16.77,253.6
420,0,0,0,0,0,0,0,0,0,1222301,172.83,16.89,253.7
421,0,0,0,0,0,0,0,0,0,1222301,172.27,16.88,253.7
422,0,0,0,0,0,0,0,0,0,1222301,171.76,16.69,253.6
423,12776,54300,15298,23156,0,0,10154743298,26569459570,10154943088,1222301,172.87,16.9,253.9
424,9488,40770,9872,17040,0,0,8022617524,20974401838,8025245198,1222301,172.05,16.8,253.9
425,0,0,0,0,0,0,0,0,0,1222350,171.58,16.85,253.8
426,0,0,0,0,0,0,0,0,0,1222350,172.51,17.06,254.0
427,0,0,0,0,0,0,0,0,0,22547,172.3,16.87,254.0
428,10644,51460,14296,21994,0,0,10089429650,26318693808,10090141802,22547,171.33,16.81,253.9
429,8174,40258,10602,17738,0,0,8049461272,21114416590,8051396418,22547,172.05,16.81,263.1
430,0,0,0,0,0,0,0,0,0,22548,172.5,16.8,248.5
431,0,0,0,0,0,0,0,0,0,22548,171.57,16.92,249.1
432,0,0,0,0,0,0,0,0,0,21904,171.91,16.87,249.7
433,11390,49596,11488,17806,0,0,8132993808,21164355044,8133089544,21904,172.91,16.94,250.3
434,10382,58658,14332,22168,0,0,10041759582,26316789682,10044885224,21904,170.86,16.83,250.7
435,0,0,0,0,0,0,0,0,0,22552,142.42,15.69,251.2
436,0,0,0,0,0,0,0,0,0,22552,126.39,15.04,251.6
437,0,0,0,0,0,0,0,0,0,21655,124.0,14.89,251.8
438,8312,39376,11182,17194,0,0,8088103724,21268050136,8089314108,21655,128.39,15.07,211.8
439,10174,49248,14234,20886,0,0,10041595970,26501281202,10043568598,21655,121.08,14.76,196.9
440,0,0,0,0,0,0,0,0,0,1632,128.56,15.03,196.7
441,552,906,0,0,0,0,0,94130,251068,1632,125.56,15.06,197.2
442,549916,2889608,101900,436612,0,0,571020378,638727692,621405862,1632,124.44,14.91,191.2
443,11836,55842,15532,23518,0,0,10308135760,26846206150,10298665268,1632,126.26,14.92,201.6
444,11656,46830,11680,17700,0,0,8055914176,21185055610,8057619386,1632,121.57,14.78,195.8
445,6998542,11964738,935326,2027872,0,0,4923036894,7294077712,5078676264,1632,128.36,15.01,195.8
446,5787148,9316350,623614,1545274,0,0,3990291488,5760201988,4007510872,1632,123.07,14.81,196.0
447,7220480,12023224,1010818,1991900,0,0,4918541348,7242211120,5044716442,1632,122.0,14.67,195.5
448,11212,46784,12792,17054,0,0,8314354038,21791072282,8303574114,1632,128.36,15.06,200.8
449,12874,57364,14800,22660,0,0,10112234392,27334173328,10114590080,1632,124.85,14.9,191.5
450,5847930,9799298,920786,1581352,0,0,3912054808,5846733334,4033062846,1632,131.03,15.2,191.9
451,6700526,11919064,1044212,1847602,0,0,4859786942,7138807616,5036108334,1632,123.12,14.7,199.2
452,5380950,9444404,1044824,1607868,0,0,3958053128,5788185908,4064770636,1632,120.89,14.64,198.8
453,12446,50922,11596,16872,0,0,8396012672,22501376866,8385682192,1632,127.78,15.03,199.4
454,10108,52572,13844,22496,0,0,10081067484,26200574790,10082736372,1632,122.18,14.75,191.5
455,0,0,0,0,0,0,0,0,0,1632,128.03,14.92,191.7
456,2650,0,242,364,0,0,577216,197826,577254,1632,119.33,14.73,198.5
457,0,0,0,0,0,0,0,0,0,1632,121.05,14.64,193.3
458,45452,120790,17498,24066,0,0,10169740230,26696930264,10171273650,1632,125.22,14.7,199.7
459,8032,53124,13066,22148,0,0,10065393098,26124332584,10067071920,1632,118.38,14.51,187.3
460,966,7036,458,204,0,0,253464,98390,253552,1632,125.36,14.77,187.8
461,788,0,98,160,0,0,240604,65276,240580,1632,118.38,14.63,194.7
462,3266118,5620426,514308,1242972,0,0,2382867176,3446781374,2484616910,1632,122.01,14.74,187.8
463,6558932,11592196,938230,1862098,0,0,4996972564,7283762552,5020763874,1632,124.83,14.76,195.3
464,11264,47320,11518,17928,0,0,8113085302,21245471402,8114602376,1632,115.49,14.22,187.3
465,7096288,11950432,1063026,1816214,0,0,4772087936,7269489460,5002654460,1632,126.14,14.85,187.8
466,5139782,9458376,706184,1138888,0,0,3658604624,5564587772,3839834134,1632,119.22,14.66,194.5
467,12628,56408,14622,23722,0,0,10561150656,27970627754,10564329862,1632,122.67,14.73,184.0
468,5249772,9690332,840854,1349554,0,0,3746951266,5724375858,3948608846,1632,124.62,14.68,196.1
469,9718,55888,13590,22604,0,0,10116548588,26786990996,10118016704,1632,115.07,14.25,188.6
470,29954,232326,16590,45384,0,0,35694994,23567190,35695586,1632,126.93,14.84,189.0
471,11176,17080,386,510,0,0,2101358,1341976,2101510,1632,118.62,14.58,194.2
472,9066,50086,13848,18724,0,0,8159358102,21482037224,8160532026,1632,123.47,14.65,182.4
473,7986,11364,330,524,0,0,1546804,692488,1651768,1632,123.65,14.67,196.4
474,7754,49490,11232,18158,0,0,8097163004,21664907416,8099252666,1632,117.54,14.5,186.8
475,31070,171000,11176,44052,0,0,18194614,18848196,30731510,1632,128.41,14.99,192.2
476,58349320,861997098,30578408,192011294,0,0,171079389008,68961125820,172162018846,1632,118.57,15.06,192.2
477,43190516,697769402,22848872,145454296,0,0,134008106788,53344810760,134289891842,1632,127.07,15.0,185.6
478,66875978,961366358,33174278,202542654,0,0,186105631330,74768164496,186590539378,1632,126.05,14.96,198.1
479,7800,259946,8316,37958,0,0,7428254248,16598153738,7428309672,1632,124.76,15.04,187.4
480,70221450,963833706,34795810,206823978,0,0,186881420352,74282774996,187389853272,1632,132.79,15.34,196.3
481,0,0,0,0,0,0,0,0,0,1632,117.25,14.36,196.2
482,72911286,971639210,36133914,211502648,0,0,190187701532,75300448894,190725085678,1632,129.94,15.26,195.9
483,48813972,699946718,25049042,150437354,0,0,137586974964,53905153408,137948656672,1632,128.22,15.22,203.3
484,26538,570256,28448,123242,0,0,7849695824,17699168490,7884241858,1632,128.76,15.35,185.4
485,71694766,922196458,34984950,200954222,0,0,180339949154,71111972992,180958644250,21473,134.5,15.56,199.7
486,69483686,941820024,35424876,204141980,0,0,185486638344,72285886330,186014613020,21473,120.03,14.62,199.5
487,8110,261480,9470,43646,0,0,7425441786,16599622412,7419988892,21569,125.86,14.94,199.4
488,76686808,973592020,36711904,208967182,0,0,189467410162,75129816602,190037908952,21569,124.5,14.81,205.8
489,7828,292668,8976,55280,0,0,8046197476,17789156802,8049648306,21569,122.76,14.78,189.3
490,50863746,673627312,25087966,146079920,0,0,130991020198,51426508172,131384810448,21569,129.05,15.18,189.9
491,0,0,0,0,0,0,0,0,0,21569,121.34,15.07,190.3
492,67252840,857705466,33814652,191655342,0,0,179573292814,86846873034,180168034494,21569,123.8,14.73,190.4
493,15580,463036,18164,95834,0,0,8513767272,19085216526,8514614324,21569,120.38,14.48,198.9
494,15036,421864,11170,81114,0,0,8755413314,19550715916,8783461042,21569,117.77,14.29,190.6
495,52555428,718363924,26121870,151295894,0,0,138303416620,53864893686,138736480670,22213,128.14,15.03,190.7
496,74516564,984679018,37244826,212232112,0,0,193693499572,75155134812,194368387146,22213,122.0,14.96,190.6
497,13056,324062,13672,51926,0,0,9878812758,21172401254,9887827944,22239,126.88,15.05,183.0
498,16790,435408,12990,64436,0,0,6867922644,15140272814,6864418244,22239,124.52,14.91,197.7
499,12114,380916,7304,58704,0,0,9369443296,20643281046,9369292022,22239,121.46,14.9,190.9
500,50745926,679639346,24361578,145931722,0,0,130650026688,51172434176,131053984124,21582,128.95,15.08,191.4
501,69582270,983679080,34111096,205669288,0,0,186911454360,73391397224,187504480160,21582,121.17,14.83,191.8
502,11530,488398,12908,74546,0,0,8048266728,17845564208,8027492360,21582,126.37,14.92,191.4
503,11162,542402,10742,113622,0,0,8604808244,18967797532,8639894884,21582,122.44,14.76,198.9
504,27542,512384,29024,111040,0,0,7048601516,15883538178,7057250766,21582,122.97,14.73,189.7
505,69000504,964828204,35483490,207173018,0,0,188074392776,73517233250,188663415658,21582,128.63,15.02,195.2
506,54917538,776336070,27567620,163725820,0,0,150445680194,58704985990,150914367912,21582,118.03,14.61,194.8
507,10258,327828,6784,53436,0,0,9912701946,21952184534,9909983288,21640,127.31,14.97,194.1
508,6706,237710,3898,31910,0,0,7473959024,16652696242,7470865606,21640,145.12,15.71,194.7
509,20754,476746,23280,98310,0,0,8910918096,19878989486,8917997016,21640,178.09,17.04,186.8
510,61017536,873541282,29200390,178934380,0,0,163214023632,64316630298,163649789862,21640,179.01,16.85,195.2
511,65415574,892532382,32796986,195864660,0,0,173688759012,68030501884,174260871140,21640,178.61,16.88,219.1
512,20152,461932,18678,73124,0,0,9056131250,20251659578,9069001118,21672,177.41,16.97,261.2
513,50821786,683699956,24398790,144095150,0,0,129983172632,51148057008,130212909778,21672,179.12,16.85,261.3
514,29194,817334,34956,168622,0,0,6819544752,15316061896,6866455536,21672,178.45,16.98,261.4
515,69520610,949157702,34918072,203844468,0,0,184496263048,71720355074,185160030906,22346,177.42,16.77,261.3
516,64869002,846264488,31313926,181977334,0,0,165059996108,65061474098,165357498412,22346,177.57,16.83,261.4
517,12272,384102,8022,104380,0,0,6797893388,14892109474,6829754738,22321,179.0,16.94,261.5
518,70422748,971945500,35867926,212327216,0,0,198834285014,93638656680,199445671316,22321,177.58,16.99,261.3
519,6454,50714,4960,10726,0,0,7775562176,11705164334,7777475924,22321,177.89,16.89,261.3
520,65202742,956659368,31796658,201146208,0,0,179646911310,70213723286,180251307908,22323,178.72,17.03,261.4
521,50421308,740212842,25442654,157924614,0,0,139863038198,54441501552,140189733206,22323,178.43,16.93,261.3
522,7640,33410,4428,11358,0,0,9534615922,14302743850,9542624158,21672,177.8,17.02,261.3
523,60241482,857611290,28479280,175600242,0,0,161189656482,63324070658,161555870186,21672,178.44,16.99,261.4
524,8794,56636,5940,11800,0,0,10171269456,15300282536,10167654030,21672,178.56,16.93,261.5
525,64435964,892222664,33100774,194328968,0,0,173267162728,66731788580,173827226672,78928,178.03,16.94,261.4
526,50703532,691596508,24825308,148502638,0,0,132747123046,52169717886,133084148296,78928,179.15,16.99,261.4
527,7914,536534,10054,96654,0,0,8555958058,18914761670,8548423420,78928,178.98,17.02,261.5
528,66215674,879937266,33354578,194228432,0,0,181363141320,86455459906,181946862416,78928,178.43,16.9,261.5
529,23696,683166,23160,137830,0,0,8108702632,18093248620,8140190572,78928,178.37,16.86,261.5
530,54474154,780692678,26763380,165682812,0,0,148267205178,58361219870,148682957678,78928,179.19,16.8,261.7
531,65096318,882579110,32356498,193256782,0,0,170963023066,66526662826,171608292462,78928,178.55,16.81,261.7
532,7928,289372,7934,52496,0,0,9111038478,20348662342,9111881926,293609,177.13,16.82,261.6
533,0,0,0,0,0,0,0,0,0,293609,178.93,16.87,261.7
534,8014,540838,15798,130530,0,0,8016207812,17838429962,8041060288,293609,178.82,16.76,261.8
535,66130416,860568726,33374238,191581344,0,0,170060294932,65618692360,170695284498,419296,177.5,16.8,261.5
536,8438380,95858136,3548354,19034162,0,0,18375918304,7565805668,19181662380,419296,179.57,16.84,261.6
537,9048,35126,10778,15774,0,0,8603704668,22407227542,8593280690,513210,178.69,16.85,261.7
538,0,0,312,410,0,0,1025596,303362,1025570,513210,178.48,16.78,261.6
539,9258,41802,14704,20548,0,0,10155276754,26635592258,10156243164,513210,178.98,16.92,261.8
540,15134,267722,17056,69044,0,0,59903496,44735642,59855218,620392,179.09,16.81,261.9
541,7872,13154,236,210,0,0,1703412,1387046,1688998,620392,177.96,16.93,261.9
542,6690,32394,9746,15368,0,0,8073486486,21180026984,8073201830,696931,178.91,16.88,262.0
543,0,0,0,0,0,0,0,0,0,696931,178.99,16.83,262.2
544,7996,34586,11480,16534,0,0,8365026426,22068389902,8354907156,696931,178.19,16.78,262.2
545,3438,4972,120,118,0,0,558218,249046,561356,796696,178.57,16.81,262.2
546,0,0,0,0,0,0,0,0,0,796696,179.4,16.96,262.3
547,10382,569508,19688,94746,0,0,7469314940,16392481848,7471235534,863650,178.93,16.82,262.3
548,60551624,906551060,32316792,200554200,0,0,181755469946,70885019448,182275627436,863650,177.77,16.93,262.2
549,8062,551700,8750,121938,0,0,6154652442,13583257742,6179632226,863650,179.16,16.89,262.4
550,66880764,974006874,34247210,210915492,0,0,190804298310,75155199038,191337444310,974301,178.62,16.79,262.5
551,0,0,0,0,0,0,0,0,0,974301,178.11,16.8,262.4
552,7480,326906,9938,67308,0,0,9040774894,19740893908,9057697478,1064446,178.56,16.84,262.6
553,56711130,879424658,29249762,189236584,0,0,170480850142,67398813734,170890132788,1064446,178.67,16.81,262.7
554,28100,556850,28482,114962,0,0,8748316862,19316710778,8753588810,1064446,177.3,16.85,262.8
555,61728646,831044194,32261990,188425510,0,0,168002095116,65479367458,168532927728,1126547,178.31,16.91,262.8
556,0,0,0,0,0,0,0,0,0,1126547,178.56,16.83,262.9
557,9068,539442,8806,105394,0,0,8755542646,19577639220,8778062620,1212841,177.96,16.76,262.8
558,68396776,933537308,34359144,204052518,0,0,184434932536,71943691634,184989697716,1212841,178.47,16.86,262.7
559,6964,404592,11690,75582,0,0,5542954964,12240442884,5542792142,1212841,178.98,16.88,262.9
560,59254918,828084668,29890640,177811100,0,0,162624826954,64326093210,163014074000,1212841,178.85,16.78,262.8
561,63949282,874041340,32570858,192903352,0,0,174913726602,68387660442,175537511878,1212841,178.21,16.93,262.8
562,6834,306570,7068,66530,0,0,9822217754,21587215696,9851306358,1212841,179.46,16.85,263.0
563,60106766,897591044,30535092,188936694,0,0,172385334288,67595980992,172803379118,1212841,178.91,16.79,263.1
564,18590,423590,21788,89542,0,0,6670576918,14901319526,6655108120,1212841,177.85,16.88,263.1
565,73044254,1015255676,36975050,217164600,0,0,198355511264,76657925482,198813817034,1212841,178.03,16.96,263.3
566,50779738,655210818,24183164,139638856,0,0,125681029436,49244783896,126072830536,1212841,179.41,16.94,263.3
567,38926,851496,38158,106404,0,0,7863080304,17324953436,7875920354,1220658,177.93,16.8,263.3
568,8606,352214,16358,56518,0,0,9885707350,22153898384,9869231672,1220658,150.07,15.91,263.2
569,14512,414808,17946,78772,0,0,6091182840,13318088284,6090465354,1220658,123.59,14.74,263.3
