,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,rss,pkg_pwr,ram_pwr,power
560,59254918,828084668,29890640,177811100,0,0,162624826954,64326093210,163014074000,1245698,178.85,16.78,262.8
561,63959750,874514110,32587074,192984032,0,0,183217974662,86999271392,183838824860,1245698,178.21,16.93,262.8
562,6834,306570,7068,66530,0,0,9822217754,21587215696,9851306358,1245698,179.46,16.85,263.0
563,60106766,897591044,30535092,188936694,0,0,172385334288,67595980992,172803379118,1245698,178.91,16.79,263.1
564,18590,423590,21788,89542,0,0,6670576918,14901319526,6655108120,1245698,177.85,16.88,263.1
565,73044254,1015255676,36975050,217164600,0,0,198355511264,76657925482,198813817034,1245698,178.03,16.96,263.3
566,50791250,655754498,24198134,139778016,0,0,131148725024,61316579214,131555168112,1245698,179.41,16.94,263.3
567,68457350,916565286,33859524,198363426,0,0,186623165208,87339441814,187142028374,1253515,177.93,16.8,263.3
568,73260082,968266914,35915090,206999772,0,0,198967436942,95353345188,199533815420,1253515,150.07,15.91,263.2
569,14512,414808,17946,78772,0,0,6091182840,13318088284,6090465354,1253515,123.59,14.74,263.3
570,70267586,949486666,33513898,201337702,0,0,181802375934,70947796974,182341135234,1254657,118.97,14.65,263.3
571,69216526,893929400,34587268,198279922,0,0,185651794080,86406339856,186146578882,1254657,129.28,15.08,250.0
572,56043404,706798034,26973776,153550740,0,0,146049702050,68895842838,146498472550,1254755,114.45,14.17,191.2
573,71352744,1016862320,35188448,214582038,0,0,203216768240,96004222046,203785246750,1254755,126.44,14.97,190.8
574,11726,347690,5134,52738,0,0,9333043086,20779263028,9337126608,1254755,122.19,14.72,196.7
575,47217914,718768922,24329158,152049186,0,0,139237549940,54264549628,139511327390,1254951,119.11,14.81,191.4
576,12942,586576,19532,152302,0,0,8021859140,17858643704,8060130780,1254951,125.65,14.92,190.9
577,9670,293488,3510,66756,0,0,7120896886,15793747256,7126716558,1254951,119.02,14.65,198.0
578,72105414,951737412,35028708,200673014,0,0,185806894242,72491673678,186333725586,1254951,145.74,15.73,184.9
579,9022,542276,18214,119570,0,0,5947804330,13149084342,5954813536,1254951,180.17,16.93,196.4
580,76473594,1058565830,36524234,221365252,0,0,201680700040,78810627416,202247326190,54532,178.22,16.68,196.1
581,71698966,924002090,35627784,203939378,0,0,193008065430,92165183828,193560163398,54532,178.39,16.75,196.2
582,52266372,727123026,26136902,155277188,0,0,147441739368,70350740744,147777269450,54532,178.57,16.73,265.4
583,65146778,925644840,31873618,194809080,0,0,186564115776,90549849964,187086905704,54532,178.85,16.89,265.2
584,7284,284622,5490,52390,0,0,6503515200,14795746622,6496524552,54532,177.97,16.76,264.8
585,68569440,960305880,34513144,206299806,0,0,186791623192,72965802020,187411548128,111194,178.73,16.77,264.7
586,68756320,905956472,33186210,193307218,0,0,184612760748,90049337050,184954731532,111194,179.44,16.8,264.5
587,53866918,708092048,26318852,156171668,0,0,140343171066,54826307592,140873998996,111194,177.54,16.89,264.4
588,15358,642302,13278,111416,0,0,8219928680,18533720580,8216251694,111194,178.78,16.81,264.2
589,29296,702046,26950,126082,0,0,8518012220,18750054160,8554125260,111194,179.02,16.83,264.3
590,44442366,646719652,22571564,139670994,0,0,125686713222,49018794410,126088319100,111194,178.45,16.92,264.1
591,16498,495336,25852,77506,0,0,9834378452,21958813104,9844389810,111194,177.89,16.79,263.9
592,63866850,897273452,31467294,191023014,0,0,183322399446,88526835462,183762086548,311363,179.6,16.88,264.1
593,50871786,706611392,24408748,150180126,0,0,135585143452,53765159768,135971860876,311363,178.46,16.91,263.9
594,10464,418248,12992,95032,0,0,9023203754,20261246586,9029784546,311363,177.32,16.78,263.8
595,60309364,849886660,29850906,180434200,0,0,162510871182,63712712436,163056496982,434245,179.25,16.74,263.9
596,65383538,892168612,31584328,192604304,0,0,181716105368,88477234134,182285531618,434245,179.04,16.88,263.9
597,48025164,680760234,24125484,150037034,0,0,133948816586,51799034412,134436399192,511127,178.43,16.69,263.7
598,8636,394318,6912,91212,0,0,9683818130,21054675346,9677319520,511127,178.47,16.87,263.6
599,8876,244292,5694,36836,0,0,7689478056,16757738478,7708324154,511127,179.14,16.84,263.7
600,73133798,955875062,35816328,208535358,0,0,187623681560,73427146466,188154033480,635687,178.22,16.86,263.7
601,9590,335646,8792,60066,0,0,9262398684,20210118180,9264728844,635687,178.99,16.87,263.7
602,63048398,856985962,30130942,181669488,0,0,163429732598,63982065720,164071094450,734685,178.81,16.86,263.7
603,5410,353728,11116,59204,0,0,6950964248,15631376078,6942590606,734685,178.68,16.87,263.7
604,11492,397064,6870,65100,0,0,8474295238,18453217144,8494240946,734685,177.95,16.86,263.6
605,64884098,894356616,32187794,193215784,0,0,173808600806,67994663050,174315567752,817193,179.72,16.8,263.7
606,10664,120398,11878,30490,0,0,10421151218,26865115988,10411600230,817193,178.49,16.69,263.7
607,798,970,68,90,0,0,194738,64234,198964,905497,178.68,16.65,263.6
608,10832,56908,13862,22518,0,0,10121674066,25955929404,10124716014,905497,179.51,16.75,263.6
609,8622,43946,10492,17564,0,0,8128819548,20928259890,8128566784,905497,178.73,16.72,263.8
610,53114,383098,15512,138,0,0,142700,53703994,62443480,999182,178.86,16.81,263.7
611,18382,50006,11888,16890,0,0,8125152680,22009882390,8126526194,999182,178.74,16.89,263.7
612,6714,12746,248,218,0,0,414052,272956,433984,1083978,179.54,16.88,263.8
613,7474,42884,11422,17624,0,0,8114686054,21677538698,8118981954,1083978,178.39,16.88,263.7
614,8322,51086,13762,19814,0,0,10131356050,26731548256,10132620264,1083978,178.63,16.78,263.7
615,3374,4890,108,136,0,0,178042,63796,186420,1168858,179.28,16.79,263.8
616,30888540,457275100,16298644,103915574,0,0,99549845704,57835092402,100382560322,1168858,178.24,16.8,263.9
617,54257760,894026556,29104354,192646486,0,0,176381024674,70317536832,176793597722,1248129,178.3,16.73,263.7
618,6274,330016,9332,84584,0,0,9555015514,21122193610,9584452106,1248129,179.04,16.89,263.8
619,32372,525016,30358,102536,0,0,6655703794,14721414664,6662999384,1248129,178.61,16.89,264.0
620,62491578,961300572,32838450,204503878,0,0,188308682466,73874828854,188912861482,1248178,178.02,16.77,264.0
621,49106752,684541444,25941836,152195264,0,0,143723197390,69190321514,144105035412,1248178,179.07,16.84,264.1
622,68162840,938336566,34200026,202901034,0,0,186127344300,73426990318,186739001520,1249207,178.86,16.75,264.3
623,14668,509298,17900,116668,0,0,8310425342,18222557256,8327684532,1249207,178.18,16.74,264.2
624,7366,291132,7376,53028,0,0,9347542046,20808668630,9356344700,1249207,178.64,16.82,264.2
625,52384108,676380608,26246952,150063118,0,0,136501622796,53112179580,136919666694,1251512,179.5,16.85,264.4
626,59035296,893578594,30062544,191265580,0,0,182641897530,87022790476,183071248102,1251512,178.17,16.78,264.4
627,48066422,738336036,24799354,160005114,0,0,144452681244,56658489062,144856951446,1252000,178.67,16.75,264.3
628,13882,568396,17026,105758,0,0,8944923332,19740786028,8955085444,1252000,179.38,16.88,264.4
629,20180,479506,23456,93946,0,0,6595899278,15038900742,6605099538,1252000,178.72,16.73,264.5
630,69359450,883710968,33980858,193099510,0,0,175238690622,69254174184,175644863230,1252147,178.36,16.71,264.4
631,7770,349520,7362,64150,0,0,10058919280,22621463068,10049178256,1252147,179.03,16.88,264.5
632,66256476,888962094,33470792,195563200,0,0,177776739678,69746008882,178346908466,1252276,178.83,16.8,264.6
633,12222,339796,14876,55266,0,0,8261232998,18222760206,8265872184,1252276,177.98,16.63,264.5
634,13342,392830,14586,81114,0,0,6682547694,14939061280,6676879852,1252276,178.96,16.84,264.6
635,66889858,953973172,33966752,205794518,0,0,187726800204,72867410156,188265686094,1254303,178.53,16.83,264.6
636,50024392,734045906,25655932,157088986,0,0,142459520388,55831104400,142871998928,1254303,178.84,16.71,264.6
637,70502156,1002634622,35549782,215120032,0,0,203678790970,96512879906,204258168312,1254303,178.52,16.79,264.5
638,7110,364174,7294,68024,0,0,9134600736,20728645974,9134788128,1254303,144.04,15.44,264.6
639,10248,572654,19242,124248,0,0,6644418048,14400064628,6664197248,1254303,113.74,14.55,264.6
640,54742304,721433074,26303022,155733792,0,0,141713227516,55648165510,142409049806,54533,125.61,14.94,264.5
641,68704944,921012578,34072722,201018336,0,0,193454315342,93007232580,194053149806,54533,124.08,14.87,263.9
642,66130478,891847492,32576866,193585896,0,0,176094474830,68829084646,176555876398,54533,114.15,14.56,190.1
643,16024,441460,14688,90622,0,0,9213169872,20597854896,9220167476,54533,127.54,14.86,183.2
644,12630,567222,12866,97726,0,0,7965864962,17666323430,7970835330,54533,114.74,14.52,199.9
645,54361584,731482290,27263796,157882548,0,0,145601382630,56633054270,146164246606,111850,125.23,14.99,187.8
646,60443640,887771022,30178380,189829332,0,0,180638145122,85874954398,181028336710,111850,122.84,14.72,193.1
647,15678,402386,21778,58486,0,0,7307859848,16277664216,7313801262,111850,120.08,14.67,193.5
648,65242616,910030664,32882400,198102302,0,0,181156941250,70335336282,181793188538,111850,158.19,15.98,182.1
649,5004,247642,7052,44874,0,0,9742723292,21492975026,9749303038,111850,179.49,16.58,199.9
650,62803438,863755248,31111948,190974348,0,0,169499527182,66716293298,169852315178,111850,178.09,16.57,191.4
651,56763470,676962168,27443952,152782906,0,0,136242088722,52709622570,136849640798,111850,179.24,16.53,191.6
652,69794622,864525014,34061626,191639748,0,0,182756580548,88712758002,183247794932,307679,178.97,16.64,272.4
653,15082,484568,10756,103948,0,0,9021557384,20030279918,9025268104,307679,177.99,16.8,264.0
654,14458,441452,15766,87834,0,0,8189827074,18401159354,8201630192,307679,177.84,16.81,264.0
655,66565812,892207462,33491212,197741492,0,0,177300983680,69262527274,177854326298,427302,179.46,16.77,264.2
656,14368,477620,21274,84736,0,0,6253445612,13816454252,6272793014,427302,178.63,16.87,264.2
657,64829662,897721096,31806206,192332554,0,0,184275250398,88449262744,184691393014,510880,177.67,16.87,264.1
658,70618402,934487870,35348500,205654470,0,0,186679152488,72408442050,187315905856,510880,179.25,16.72,264.2
659,6734,371222,7350,76852,0,0,6229569260,13675973124,6242784582,510880,179.08,16.71,264.4
660,75408156,897955638,35468908,194832474,0,0,177057483666,69146296472,177489698076,610551,178.14,16.89,264.3
661,70687260,949005302,34883814,208510104,0,0,196541163306,93876563738,197237790128,610551,178.6,16.9,264.3
662,56307884,710921046,26957278,156088028,0,0,149037370004,72361449206,149404608098,735403,179.2,16.89,264.4
663,10468,317534,9046,72774,0,0,9239652984,20736605454,9245069532,735403,177.68,16.8,264.5
664,6750,302872,5848,57604,0,0,8888132384,19618580302,8899997674,735403,178.4,16.83,264.4
665,68276440,955588762,34824172,209002852,0,0,190594221854,74214992880,191199795100,807610,179.46,16.94,264.5
666,51254672,683196888,24416322,145732106,0,0,133408116040,52447574118,133717344278,807610,178.32,16.86,264.5
667,66807208,895725222,33089300,197283980,0,0,188225280382,90410036534,188753359850,887185,178.84,16.74,264.3
668,13992,418654,7696,87950,0,0,8999925346,20467697990,9029844346,887185,179.16,16.68,264.4
669,9546,278958,7586,50144,0,0,9320403042,20552532776,9326081976,887185,179.04,16.76,264.5
670,55415168,681137952,26219986,148737732,0,0,135512766588,53197268458,135942233346,975784,177.38,16.79,264.4
671,60325784,867989252,30720462,190200682,0,0,180889013814,87334028848,181186019750,975784,179.48,16.64,264.4
672,66994504,934805000,33573314,200369270,0,0,191383105334,92286215350,192083904512,1084083,178.79,16.83,264.6
673,17470,316130,13334,52900,0,0,6727219746,15107548596,6727361110,1084083,178.4,16.82,264.7
674,12924,398822,13076,72986,0,0,9257454150,20657108802,9260287924,1084083,179.1,16.83,264.5
675,68330638,864973074,33501504,192209558,0,0,172608255452,67536214646,173060189244,1160837,179.03,16.91,264.6
676,24924978,251757400,9944146,52649418,0,0,59129282122,45519952244,59988625950,1160837,178.53,16.69,264.6
677,7473488,12561742,1054654,1930224,0,0,5091105164,7640644800,5248366020,1232551,178.58,16.69,264.6
678,5457796,9729916,744920,1693530,0,0,12207610498,28074464770,12249169028,1232551,179.42,16.72,264.6
679,10880,43684,13822,17936,0,0,8171346892,21958758326,8172269296,1232551,178.79,16.85,264.7
680,6188390,10675066,858620,1446278,0,0,4240329260,6436835190,4399747736,1249839,178.59,16.7,264.6
681,6924348,11660678,1255358,2147532,0,0,15011427720,34641516858,15176589356,1249839,179.29,16.84,264.6
682,4970826,9040534,860990,1843890,0,0,12055133728,27638631318,12183493676,1250739,178.9,16.85,264.7
683,5523382,8681000,848644,1873764,0,0,12084654352,28356396932,12158073194,1250739,178.43,16.99,264.6
684,15052,55206,17580,22144,0,0,10281815932,28222984008,10283356828,1250739,178.54,16.9,264.7
685,738,1354,136,146,0,0,202888,62902,215112,1250739,179.28,16.92,264.7
686,12794,48630,17268,21648,0,0,10240773036,27851941676,10242344130,1250739,178.56,16.97,264.8
687,10450,40822,12032,16746,0,0,8130566190,22113500728,8131266394,1251117,178.36,16.83,264.7
688,806,1334,110,108,0,0,199484,63254,206186,1251117,179.46,16.78,264.8
689,13210,47748,15718,21342,0,0,10182120744,27202704396,10183458078,1251117,179.05,16.82,264.8
690,782,1232,632,1194,0,0,2972950,1554230,2980492,1251523,178.38,16.82,264.8
691,812,1398,98,128,0,0,216010,63466,224798,1251523,179.29,16.97,264.7
